student_id,first_name,last_name,age,major,graduation_year
2487,FirstName2487,LastName2487,19,Major4,2023
2488,FirstName2488,LastName2488,22,Major1,2024
2489,FirstName2489,LastName2489,25,Major4,2025
2490,FirstName2490,LastName2490,24,Major3,2022
2491,FirstName2491,LastName2491,28,Major1,2025
2492,FirstName2492,LastName2492,23,Major1,2025
2493,FirstName2493,LastName2493,27,Major1,2025
2494,FirstName2494,LastName2494,26,Major4,2022
2495,FirstName2495,LastName2495,28,Major5,2023
2496,FirstName2496,LastName2496,28,Major5,2025
2497,FirstName2497,LastName2497,19,Major2,2024
2498,FirstName2498,LastName2498,27,Major3,2025
2499,FirstName2499,LastName2499,25,Major5,2022
2500,FirstName2500,LastName2500,25,Major3,2022
2501,FirstName2501,LastName2501,23,Major1,2023
2502,FirstName2502,LastName2502,23,Major5,2022
2503,FirstName2503,LastName2503,26,Major4,2022
2504,FirstName2504,LastName2504,23,Major1,2023
2505,FirstName2505,LastName2505,19,Major3,2023
2506,FirstName2506,LastName2506,25,Major1,2022
2507,FirstName2507,LastName2507,28,Major5,2023
2508,FirstName2508,LastName2508,25,Major2,2022
2509,FirstName2509,LastName2509,21,Major3,2024
2510,FirstName2510,LastName2510,20,Major2,2023
2511,FirstName2511,LastName2511,23,Major3,2023
2512,FirstName2512,LastName2512,28,Major5,2024
2513,FirstName2513,LastName2513,19,Major5,2022
2514,FirstName2514,LastName2514,22,Major2,2022
2515,FirstName2515,LastName2515,28,Major3,2023
2516,FirstName2516,LastName2516,25,Major2,2024
2517,FirstName2517,LastName2517,19,Major3,2022
2518,FirstName2518,LastName2518,22,Major3,2022
2519,FirstName2519,LastName2519,21,Major2,2022
2520,FirstName2520,LastName2520,19,Major1,2022
2521,FirstName2521,LastName2521,24,Major3,2023
2522,FirstName2522,LastName2522,24,Major4,2025
2523,FirstName2523,LastName2523,26,Major5,2025
2524,FirstName2524,LastName2524,22,Major4,2024
2525,FirstName2525,LastName2525,24,Major2,2023
2526,FirstName2526,LastName2526,25,Major4,2022
2527,FirstName2527,LastName2527,22,Major5,2022
2528,FirstName2528,LastName2528,20,Major2,2022
2529,FirstName2529,LastName2529,27,Major5,2022
2530,FirstName2530,LastName2530,22,Major5,2022
2531,FirstName2531,LastName2531,24,Major5,2022
2532,FirstName2532,LastName2532,24,Major3,2022
2533,FirstName2533,LastName2533,22,Major1,2022
2534,FirstName2534,LastName2534,19,Major1,2024
2535,FirstName2535,LastName2535,25,Major3,2024
2536,FirstName2536,LastName2536,22,Major1,2025
2537,FirstName2537,LastName2537,26,Major2,2025
2538,FirstName2538,LastName2538,18,Major1,2023
2539,FirstName2539,LastName2539,27,Major1,2024
2540,FirstName2540,LastName2540,27,Major4,2025
2541,FirstName2541,LastName2541,21,Major4,2022
2542,FirstName2542,LastName2542,27,Major1,2022
2543,FirstName2543,LastName2543,23,Major4,2023
2544,FirstName2544,LastName2544,20,Major1,2022
2545,FirstName2545,LastName2545,25,Major5,2023
2546,FirstName2546,LastName2546,19,Major3,2022
2547,FirstName2547,LastName2547,26,Major5,2023
2548,FirstName2548,LastName2548,23,Major5,2022
2549,FirstName2549,LastName2549,27,Major1,2024
2550,FirstName2550,LastName2550,23,Major5,2024
2551,FirstName2551,LastName2551,24,Major2,2024
2552,FirstName2552,LastName2552,19,Major4,2024
2553,FirstName2553,LastName2553,21,Major5,2022
2554,FirstName2554,LastName2554,24,Major3,2022
2555,FirstName2555,LastName2555,26,Major3,2022
2556,FirstName2556,LastName2556,26,Major5,2023
2557,FirstName2557,LastName2557,24,Major5,2025
2558,FirstName2558,LastName2558,26,Major1,2023
2559,FirstName2559,LastName2559,19,Major4,2025
2560,FirstName2560,LastName2560,18,Major4,2024
2561,FirstName2561,LastName2561,20,Major1,2025
2562,FirstName2562,LastName2562,25,Major2,2022
2563,FirstName2563,LastName2563,28,Major3,2023
2564,FirstName2564,LastName2564,23,Major2,2023
2565,FirstName2565,LastName2565,27,Major1,2025
2566,FirstName2566,LastName2566,26,Major3,2022
2567,FirstName2567,LastName2567,22,Major2,2024
2568,FirstName2568,LastName2568,26,Major2,2023
2569,FirstName2569,LastName2569,26,Major5,2023
2570,FirstName2570,LastName2570,28,Major4,2024
2571,FirstName2571,LastName2571,20,Major1,2025
2572,FirstName2572,LastName2572,27,Major5,2022
2573,FirstName2573,LastName2573,24,Major3,2025
2574,FirstName2574,LastName2574,19,Major4,2025
2575,FirstName2575,LastName2575,24,Major2,2025
2576,FirstName2576,LastName2576,19,Major5,2023
2577,FirstName2577,LastName2577,22,Major4,2025
2578,FirstName2578,LastName2578,27,Major4,2022
2579,FirstName2579,LastName2579,20,Major4,2025
2580,FirstName2580,LastName2580,26,Major4,2025
2581,FirstName2581,LastName2581,21,Major1,2023
2582,FirstName2582,LastName2582,24,Major1,2023
2583,FirstName2583,LastName2583,27,Major1,2025
2584,FirstName2584,LastName2584,20,Major3,2025
2585,FirstName2585,LastName2585,24,Major2,2025
2586,FirstName2586,LastName2586,22,Major2,2023
2587,FirstName2587,LastName2587,18,Major1,2025
2588,FirstName2588,LastName2588,23,Major5,2025
2589,FirstName2589,LastName2589,19,Major5,2024
2590,FirstName2590,LastName2590,25,Major4,2023
2591,FirstName2591,LastName2591,24,Major4,2022
2592,FirstName2592,LastName2592,25,Major5,2025
2593,FirstName2593,LastName2593,19,Major1,2022
2594,FirstName2594,LastName2594,27,Major2,2022
2595,FirstName2595,LastName2595,19,Major2,2022
2596,FirstName2596,LastName2596,20,Major3,2025
2597,FirstName2597,LastName2597,26,Major3,2025
2598,FirstName2598,LastName2598,23,Major2,2023
2599,FirstName2599,LastName2599,24,Major5,2022
2600,FirstName2600,LastName2600,23,Major2,2025
2601,FirstName2601,LastName2601,20,Major3,2023
2602,FirstName2602,LastName2602,20,Major4,2023
2603,FirstName2603,LastName2603,21,Major3,2023
2604,FirstName2604,LastName2604,26,Major5,2025
2605,FirstName2605,LastName2605,21,Major1,2025
2606,FirstName2606,LastName2606,20,Major1,2022
2607,FirstName2607,LastName2607,19,Major1,2025
2608,FirstName2608,LastName2608,25,Major3,2023
2609,FirstName2609,LastName2609,19,Major4,2024
2610,FirstName2610,LastName2610,20,Major3,2023
2611,FirstName2611,LastName2611,24,Major1,2025
2612,FirstName2612,LastName2612,25,Major2,2025
2613,FirstName2613,LastName2613,24,Major4,2022
2614,FirstName2614,LastName2614,26,Major3,2023
2615,FirstName2615,LastName2615,18,Major1,2023
2616,FirstName2616,LastName2616,28,Major3,2025
2617,FirstName2617,LastName2617,19,Major3,2025
2618,FirstName2618,LastName2618,21,Major5,2024
2619,FirstName2619,LastName2619,20,Major2,2024
2620,FirstName2620,LastName2620,19,Major4,2024
2621,FirstName2621,LastName2621,27,Major3,2024
2622,FirstName2622,LastName2622,21,Major1,2022
2623,FirstName2623,LastName2623,25,Major2,2025
2624,FirstName2624,LastName2624,26,Major4,2025
2625,FirstName2625,LastName2625,24,Major2,2023
2626,FirstName2626,LastName2626,21,Major2,2025
2627,FirstName2627,LastName2627,26,Major5,2022
2628,FirstName2628,LastName2628,18,Major4,2023
2629,FirstName2629,LastName2629,25,Major2,2025
2630,FirstName2630,LastName2630,26,Major5,2025
2631,FirstName2631,LastName2631,20,Major5,2025
2632,FirstName2632,LastName2632,23,Major5,2023
2633,FirstName2633,LastName2633,27,Major3,2022
2634,FirstName2634,LastName2634,26,Major3,2023
2635,FirstName2635,LastName2635,19,Major4,2025
2636,FirstName2636,LastName2636,19,Major5,2024
2637,FirstName2637,LastName2637,24,Major5,2025
2638,FirstName2638,LastName2638,18,Major5,2022
2639,FirstName2639,LastName2639,24,Major1,2023
2640,FirstName2640,LastName2640,19,Major2,2025
2641,FirstName2641,LastName2641,22,Major3,2025
2642,FirstName2642,LastName2642,23,Major3,2023
2643,FirstName2643,LastName2643,24,Major2,2022
2644,FirstName2644,LastName2644,19,Major3,2025
2645,FirstName2645,LastName2645,20,Major4,2023
2646,FirstName2646,LastName2646,23,Major2,2023
2647,FirstName2647,LastName2647,26,Major3,2023
2648,FirstName2648,LastName2648,26,Major2,2025
2649,FirstName2649,LastName2649,19,Major2,2022
2650,FirstName2650,LastName2650,23,Major3,2024
2651,FirstName2651,LastName2651,20,Major4,2022
2652,FirstName2652,LastName2652,25,Major5,2023
2653,FirstName2653,LastName2653,23,Major1,2022
2654,FirstName2654,LastName2654,20,Major4,2024
2655,FirstName2655,LastName2655,25,Major2,2024
2656,FirstName2656,LastName2656,25,Major5,2024
2657,FirstName2657,LastName2657,27,Major5,2025
2658,FirstName2658,LastName2658,21,Major2,2022
2659,FirstName2659,LastName2659,20,Major3,2023
2660,FirstName2660,LastName2660,24,Major1,2024
2661,FirstName2661,LastName2661,24,Major2,2025
2662,FirstName2662,LastName2662,19,Major5,2023
2663,FirstName2663,LastName2663,20,Major4,2025
2664,FirstName2664,LastName2664,27,Major3,2024
2665,FirstName2665,LastName2665,24,Major1,2025
2666,FirstName2666,LastName2666,22,Major5,2025
2667,FirstName2667,LastName2667,20,Major4,2024
2668,FirstName2668,LastName2668,18,Major2,2022
2669,FirstName2669,LastName2669,25,Major2,2023
2670,FirstName2670,LastName2670,26,Major1,2025
2671,FirstName2671,LastName2671,19,Major4,2024
2672,FirstName2672,LastName2672,25,Major4,2025
2673,FirstName2673,LastName2673,24,Major4,2023
2674,FirstName2674,LastName2674,20,Major4,2024
2675,FirstName2675,LastName2675,20,Major1,2023
2676,FirstName2676,LastName2676,27,Major3,2024
2677,FirstName2677,LastName2677,19,Major2,2022
2678,FirstName2678,LastName2678,24,Major4,2025
2679,FirstName2679,LastName2679,21,Major5,2025
2680,FirstName2680,LastName2680,24,Major1,2025
2681,FirstName2681,LastName2681,25,Major2,2025
2682,FirstName2682,LastName2682,24,Major3,2025
2683,FirstName2683,LastName2683,21,Major2,2024
2684,FirstName2684,LastName2684,27,Major4,2025
2685,FirstName2685,LastName2685,26,Major5,2022
2686,FirstName2686,LastName2686,25,Major1,2025
2687,FirstName2687,LastName2687,27,Major4,2024
2688,FirstName2688,LastName2688,25,Major1,2024
2689,FirstName2689,LastName2689,22,Major2,2024
2690,FirstName2690,LastName2690,26,Major1,2023
2691,FirstName2691,LastName2691,20,Major1,2024
2692,FirstName2692,LastName2692,26,Major3,2024
2693,FirstName2693,LastName2693,18,Major1,2023
2694,FirstName2694,LastName2694,21,Major3,2023
2695,FirstName2695,LastName2695,23,Major2,2022
2696,FirstName2696,LastName2696,21,Major2,2023
2697,FirstName2697,LastName2697,24,Major4,2022
2698,FirstName2698,LastName2698,21,Major4,2023
2699,FirstName2699,LastName2699,23,Major1,2022
2700,FirstName2700,LastName2700,27,Major3,2023
2701,FirstName2701,LastName2701,26,Major3,2023
2702,FirstName2702,LastName2702,19,Major4,2025
2703,FirstName2703,LastName2703,19,Major1,2025
2704,FirstName2704,LastName2704,26,Major5,2024
2705,FirstName2705,LastName2705,24,Major3,2022
2706,FirstName2706,LastName2706,23,Major2,2024
2707,FirstName2707,LastName2707,24,Major1,2023
2708,FirstName2708,LastName2708,24,Major1,2023
2709,FirstName2709,LastName2709,22,Major1,2025
2710,FirstName2710,LastName2710,24,Major1,2025
2711,FirstName2711,LastName2711,25,Major5,2025
2712,FirstName2712,LastName2712,25,Major4,2024
2713,FirstName2713,LastName2713,24,Major1,2022
2714,FirstName2714,LastName2714,25,Major2,2024
2715,FirstName2715,LastName2715,18,Major3,2025
2716,FirstName2716,LastName2716,21,Major4,2025
2717,FirstName2717,LastName2717,23,Major3,2023
2718,FirstName2718,LastName2718,22,Major5,2022
2719,FirstName2719,LastName2719,22,Major1,2024
2720,FirstName2720,LastName2720,19,Major3,2022
2721,FirstName2721,LastName2721,19,Major1,2025
2722,FirstName2722,LastName2722,24,Major2,2022
2723,FirstName2723,LastName2723,23,Major4,2022
2724,FirstName2724,LastName2724,21,Major2,2022
2725,FirstName2725,LastName2725,20,Major3,2024
2726,FirstName2726,LastName2726,21,Major5,2025
2727,FirstName2727,LastName2727,25,Major4,2024
2728,FirstName2728,LastName2728,25,Major5,2023
2729,FirstName2729,LastName2729,25,Major4,2024
2730,FirstName2730,LastName2730,19,Major3,2023
2731,FirstName2731,LastName2731,26,Major2,2022
2732,FirstName2732,LastName2732,19,Major4,2022
2733,FirstName2733,LastName2733,23,Major1,2022
2734,FirstName2734,LastName2734,24,Major3,2024
2735,FirstName2735,LastName2735,21,Major5,2023
2736,FirstName2736,LastName2736,24,Major4,2024
2737,FirstName2737,LastName2737,18,Major2,2023
2738,FirstName2738,LastName2738,24,Major1,2022
2739,FirstName2739,LastName2739,24,Major1,2024
2740,FirstName2740,LastName2740,18,Major5,2025
2741,FirstName2741,LastName2741,27,Major3,2025
2742,FirstName2742,LastName2742,19,Major4,2023
2743,FirstName2743,LastName2743,21,Major4,2023
2744,FirstName2744,LastName2744,21,Major2,2022
2745,FirstName2745,LastName2745,25,Major3,2022
2746,FirstName2746,LastName2746,27,Major2,2024
2747,FirstName2747,LastName2747,22,Major1,2022
2748,FirstName2748,LastName2748,22,Major4,2022
2749,FirstName2749,LastName2749,22,Major5,2022
2750,FirstName2750,LastName2750,23,Major3,2025
2751,FirstName2751,LastName2751,25,Major1,2022
2752,FirstName2752,LastName2752,25,Major5,2022
2753,FirstName2753,LastName2753,21,Major1,2023
2754,FirstName2754,LastName2754,24,Major1,2022
2755,FirstName2755,LastName2755,27,Major5,2022
2756,FirstName2756,LastName2756,20,Major2,2022
2757,FirstName2757,LastName2757,26,Major3,2022
2758,FirstName2758,LastName2758,26,Major4,2023
2759,FirstName2759,LastName2759,19,Major1,2025
2760,FirstName2760,LastName2760,21,Major5,2023
2761,FirstName2761,LastName2761,26,Major2,2022
2762,FirstName2762,LastName2762,21,Major3,2025
2763,FirstName2763,LastName2763,26,Major2,2022
2764,FirstName2764,LastName2764,20,Major5,2024
2765,FirstName2765,LastName2765,25,Major2,2022
2766,FirstName2766,LastName2766,27,Major3,2025
2767,FirstName2767,LastName2767,28,Major1,2025
2768,FirstName2768,LastName2768,24,Major3,2024
2769,FirstName2769,LastName2769,27,Major2,2022
2770,FirstName2770,LastName2770,25,Major5,2023
2771,FirstName2771,LastName2771,23,Major1,2025
2772,FirstName2772,LastName2772,20,Major1,2023
2773,FirstName2773,LastName2773,24,Major4,2025
2774,FirstName2774,LastName2774,25,Major1,2022
2775,FirstName2775,LastName2775,27,Major5,2022
2776,FirstName2776,LastName2776,21,Major3,2023
2777,FirstName2777,LastName2777,24,Major4,2025
2778,FirstName2778,LastName2778,27,Major1,2025
2779,FirstName2779,LastName2779,27,Major5,2025
2780,FirstName2780,LastName2780,19,Major2,2023
2781,FirstName2781,LastName2781,21,Major5,2024
2782,FirstName2782,LastName2782,23,Major4,2022
2783,FirstName2783,LastName2783,27,Major4,2024
2784,FirstName2784,LastName2784,21,Major3,2023
2785,FirstName2785,LastName2785,24,Major4,2022
2786,FirstName2786,LastName2786,26,Major1,2022
2787,FirstName2787,LastName2787,23,Major1,2024
2788,FirstName2788,LastName2788,20,Major4,2023
2789,FirstName2789,LastName2789,27,Major2,2023
2790,FirstName2790,LastName2790,27,Major4,2025
2791,FirstName2791,LastName2791,25,Major2,2023
2792,FirstName2792,LastName2792,18,Major5,2024
2793,FirstName2793,LastName2793,23,Major3,2022
2794,FirstName2794,LastName2794,20,Major3,2024
2795,FirstName2795,LastName2795,23,Major4,2023
2796,FirstName2796,LastName2796,21,Major2,2022
2797,FirstName2797,LastName2797,23,Major1,2024
2798,FirstName2798,LastName2798,21,Major4,2022
2799,FirstName2799,LastName2799,24,Major4,2023
2800,FirstName2800,LastName2800,21,Major2,2025
2801,FirstName2801,LastName2801,18,Major3,2025
2802,FirstName2802,LastName2802,22,Major3,2024
2803,FirstName2803,LastName2803,21,Major4,2023
2804,FirstName2804,LastName2804,26,Major5,2025
2805,FirstName2805,LastName2805,22,Major5,2022
2806,FirstName2806,LastName2806,27,Major3,2023
2807,FirstName2807,LastName2807,25,Major1,2025
2808,FirstName2808,LastName2808,27,Major5,2025
2809,FirstName2809,LastName2809,24,Major2,2025
2810,FirstName2810,LastName2810,22,Major3,2022
2811,FirstName2811,LastName2811,27,Major2,2023
2812,FirstName2812,LastName2812,25,Major2,2025
2813,FirstName2813,LastName2813,24,Major3,2025
2814,FirstName2814,LastName2814,23,Major2,2024
2815,FirstName2815,LastName2815,28,Major1,2022
2816,FirstName2816,LastName2816,23,Major3,2023
2817,FirstName2817,LastName2817,18,Major1,2025
2818,FirstName2818,LastName2818,28,Major4,2022
2819,FirstName2819,LastName2819,20,Major4,2022
2820,FirstName2820,LastName2820,27,Major4,2024
2821,FirstName2821,LastName2821,27,Major4,2022
2822,FirstName2822,LastName2822,20,Major5,2024
2823,FirstName2823,LastName2823,19,Major5,2023
2824,FirstName2824,LastName2824,27,Major2,2022
2825,FirstName2825,LastName2825,26,Major4,2025
2826,FirstName2826,LastName2826,21,Major5,2024
2827,FirstName2827,LastName2827,25,Major3,2024
2828,FirstName2828,LastName2828,28,Major3,2025
2829,FirstName2829,LastName2829,22,Major4,2025
2830,FirstName2830,LastName2830,23,Major5,2023
2831,FirstName2831,LastName2831,22,Major2,2023
2832,FirstName2832,LastName2832,25,Major3,2023
2833,FirstName2833,LastName2833,24,Major3,2022
2834,FirstName2834,LastName2834,24,Major4,2022
2835,FirstName2835,LastName2835,25,Major4,2023
2836,FirstName2836,LastName2836,23,Major4,2024
2837,FirstName2837,LastName2837,28,Major1,2025
2838,FirstName2838,LastName2838,20,Major2,2022
2839,FirstName2839,LastName2839,21,Major2,2023
2840,FirstName2840,LastName2840,20,Major5,2025
2841,FirstName2841,LastName2841,19,Major3,2025
2842,FirstName2842,LastName2842,18,Major3,2024
2843,FirstName2843,LastName2843,25,Major2,2024
2844,FirstName2844,LastName2844,26,Major1,2024
2845,FirstName2845,LastName2845,25,Major4,2025
2846,FirstName2846,LastName2846,26,Major2,2025
2847,FirstName2847,LastName2847,25,Major5,2025
2848,FirstName2848,LastName2848,20,Major1,2024
2849,FirstName2849,LastName2849,21,Major4,2023
2850,FirstName2850,LastName2850,24,Major5,2025
2851,FirstName2851,LastName2851,19,Major2,2022
2852,FirstName2852,LastName2852,21,Major3,2024
2853,FirstName2853,LastName2853,26,Major5,2023
2854,FirstName2854,LastName2854,23,Major5,2022
2855,FirstName2855,LastName2855,25,Major2,2022
2856,FirstName2856,LastName2856,22,Major3,2025
2857,FirstName2857,LastName2857,18,Major3,2023
2858,FirstName2858,LastName2858,26,Major2,2024
2859,FirstName2859,LastName2859,23,Major2,2024
2860,FirstName2860,LastName2860,27,Major3,2024
2861,FirstName2861,LastName2861,24,Major1,2024
2862,FirstName2862,LastName2862,18,Major1,2024
2863,FirstName2863,LastName2863,24,Major2,2022
2864,FirstName2864,LastName2864,19,Major2,2023
2865,FirstName2865,LastName2865,22,Major2,2024
2866,FirstName2866,LastName2866,18,Major2,2023
2867,FirstName2867,LastName2867,22,Major3,2023
2868,FirstName2868,LastName2868,23,Major1,2024
2869,FirstName2869,LastName2869,20,Major2,2025
2870,FirstName2870,LastName2870,20,Major4,2024
2871,FirstName2871,LastName2871,26,Major3,2025
2872,FirstName2872,LastName2872,19,Major4,2022
2873,FirstName2873,LastName2873,21,Major3,2022
2874,FirstName2874,LastName2874,20,Major5,2024
2875,FirstName2875,LastName2875,19,Major1,2024
2876,FirstName2876,LastName2876,23,Major3,2024
2877,FirstName2877,LastName2877,28,Major5,2023
2878,FirstName2878,LastName2878,21,Major3,2023
2879,FirstName2879,LastName2879,20,Major1,2022
2880,FirstName2880,LastName2880,25,Major3,2024
2881,FirstName2881,LastName2881,28,Major2,2025
2882,FirstName2882,LastName2882,21,Major4,2022
2883,FirstName2883,LastName2883,19,Major1,2023
2884,FirstName2884,LastName2884,20,Major5,2022
2885,FirstName2885,LastName2885,21,Major5,2024
